,lat_topleft,lon_topleft,lat_botright,lon_botright,height,width
east-africa_180_2,1.7914581298828125000000000,31.6167144775390625000000000,1.5655670166015625000000000,31.8414802551269531250000000,2500,2500
east-africa_181_0,1.5414352416992187500000000,31.2333850860595703125000000,1.3156051635742187500000000,31.4581012725830078125000000,2500,2500
east-africa_181_1,1.5414352416992187500000000,31.2333850860595703125000000,1.3156051635742187500000000,31.4581012725830078125000000,2500,2500
east-africa_181_2,1.5414352416992187500000000,31.2333850860595703125000000,1.3156051635742187500000000,31.4581012725830078125000000,2500,2500
east-africa_182_0,3.1244888305664062500000000,30.8000564575195312500000000,2.8989868164062500000000000,31.0252208709716796875000000,2500,2500
east-africa_182_1,3.1244888305664062500000000,30.8000564575195312500000000,2.8989868164062500000000000,31.0252208709716796875000000,2500,2500
east-africa_182_2,3.1244888305664062500000000,30.8000564575195312500000000,2.8989868164062500000000000,31.0252208709716796875000000,2500,2500
east-africa_183_0,3.5161056518554687500000000,30.8417110443115234375000000,3.2906494140625000000000000,31.0670242309570312500000000,2500,2500
east-africa_183_1,3.5161056518554687500000000,30.8417110443115234375000000,3.2906494140625000000000000,31.0670242309570312500000000,2500,2500
east-africa_183_2,3.5161056518554687500000000,30.8417110443115234375000000,3.2906494140625000000000000,31.0670242309570312500000000,2500,2500
east-africa_184_0,3.4829788208007812500000000,31.6917171478271484375000000,3.2572326660156250000000000,31.9169120788574218750000000,2500,2500
east-africa_184_1,3.4829788208007812500000000,31.6917171478271484375000000,3.2572326660156250000000000,31.9169120788574218750000000,2500,2500
east-africa_184_2,3.4829788208007812500000000,31.6917171478271484375000000,3.2572326660156250000000000,31.9169120788574218750000000,2500,2500
east-africa_185_0,3.3999099731445312500000000,32.7750511169433593750000000,3.1738510131835937500000000,33.0000190734863281250000000,2500,2500
east-africa_185_1,3.3999099731445312500000000,32.7750511169433593750000000,3.1738510131835937500000000,33.0000190734863281250000000,2500,2500
east-africa_185_2,3.3999099731445312500000000,32.7750511169433593750000000,3.1738510131835937500000000,33.0000190734863281250000000,2500,2500
east-africa_186_0,1.0496139526367187500000000,34.2000694274902343750000000,0.8245849609375000000000000,34.4242134094238281250000000,2500,2500
east-africa_186_1,1.0496139526367187500000000,34.2000694274902343750000000,0.8245849609375000000000000,34.4242134094238281250000000,2500,2500
east-africa_186_2,1.0496139526367187500000000,34.2000694274902343750000000,0.8245849609375000000000000,34.4242134094238281250000000,2500,2500
east-africa_187_0,1.2328720092773437500000000,34.0500640869140625000000000,1.0079650878906250000000000,34.2742576599121093750000000,2500,2500
east-africa_187_1,1.2328720092773437500000000,34.0500640869140625000000000,1.0079650878906250000000000,34.2742576599121093750000000,2500,2500
east-africa_187_2,1.2328720092773437500000000,34.0500640869140625000000000,1.0079650878906250000000000,34.2742576599121093750000000,2500,2500
east-africa_188_0,1.3912048339843750000000000,34.6083984375000000000000000,1.1661300659179687500000000,34.8327789306640625000000000,2500,2500
east-africa_188_1,1.3912048339843750000000000,34.6083984375000000000000000,1.1661300659179687500000000,34.8327789306640625000000000,2500,2500
east-africa_188_2,1.3912048339843750000000000,34.6083984375000000000000000,1.1661300659179687500000000,34.8327789306640625000000000,2500,2500
east-africa_189_0,0.9582519531250000000000000,32.3833808898925781250000000,0.7322006225585937500000000,32.6080093383789062500000000,2500,2500
east-africa_189_1,0.9582519531250000000000000,32.3833808898925781250000000,0.7322006225585937500000000,32.6080093383789062500000000,2500,2500
east-africa_189_2,0.9582519531250000000000000,32.3833808898925781250000000,0.7322006225585937500000000,32.6080093383789062500000000,2500,2500
east-africa_190_0,1.2915267944335937500000000,31.9083805084228515625000000,1.0655517578125000000000000,32.1330490112304687500000000,2500,2500
east-africa_190_1,1.2915267944335937500000000,31.9083805084228515625000000,1.0655517578125000000000000,32.1330490112304687500000000,2500,2500
east-africa_190_2,1.2915267944335937500000000,31.9083805084228515625000000,1.0655517578125000000000000,32.1330490112304687500000000,2500,2500
east-africa_191_0,2.9820556640625000000000000,32.9667396545410156250000000,2.7583541870117187500000000,33.1915550231933593750000000,2500,2500
east-africa_191_1,2.9820556640625000000000000,32.9667396545410156250000000,2.7583541870117187500000000,33.1915550231933593750000000,2500,2500
east-africa_191_2,2.9820556640625000000000000,32.9667396545410156250000000,2.7583541870117187500000000,33.1915550231933593750000000,2500,2500
east-africa_192_0,2.8155746459960937500000000,33.5500679016113281250000000,2.5914688110351562500000000,33.7749023437500000000000000,2500,2500
east-africa_192_1,2.8155746459960937500000000,33.5500679016113281250000000,2.5914688110351562500000000,33.7749023437500000000000000,2500,2500
east-africa_192_2,2.8155746459960937500000000,33.5500679016113281250000000,2.5914688110351562500000000,33.7749023437500000000000000,2500,2500
east-africa_193_0,3.1155548095703125000000000,34.0000648498535156250000000,2.8913116455078125000000000,34.2251281738281250000000000,2500,2500
east-africa_193_1,3.1155548095703125000000000,34.0000648498535156250000000,2.8913116455078125000000000,34.2251281738281250000000000,2500,2500
east-africa_193_2,3.1155548095703125000000000,34.0000648498535156250000000,2.8913116455078125000000000,34.2251281738281250000000000,2500,2500
east-africa_194_0,3.6320571899414062500000000,34.0250663757324218750000000,3.4079742431640625000000000,34.2504234313964843750000000,2500,2500
east-africa_194_1,3.6320571899414062500000000,34.0250663757324218750000000,3.4079742431640625000000000,34.2504234313964843750000000,2500,2500
east-africa_194_2,3.6320571899414062500000000,34.0250663757324218750000000,3.4079742431640625000000000,34.2504234313964843750000000,2500,2500
east-africa_195_0,3.6652145385742187500000000,33.3667373657226562500000000,3.4415283203125000000000000,33.5920295715332031250000000,2500,2500
east-africa_195_1,3.6652145385742187500000000,33.3667373657226562500000000,3.4415283203125000000000000,33.5920295715332031250000000,2500,2500
east-africa_195_2,3.6652145385742187500000000,33.3667373657226562500000000,3.4415283203125000000000000,33.5920295715332031250000000,2500,2500
east-africa_196_0,3.7165222167968750000000000,32.5667190551757812500000000,3.4905242919921875000000000,32.7918128967285156250000000,2500,2500
east-africa_196_1,3.7165222167968750000000000,32.5667190551757812500000000,3.4905242919921875000000000,32.7918128967285156250000000,2500,2500
east-africa_196_2,3.7165222167968750000000000,32.5667190551757812500000000,3.4905242919921875000000000,32.7918128967285156250000000,2500,2500
east-africa_197_0,3.7746047973632812500000000,31.6250476837158203125000000,3.5488967895507812500000000,31.8503494262695312500000000,2500,2500
east-africa_197_1,3.7746047973632812500000000,31.6250476837158203125000000,3.5488967895507812500000000,31.8503494262695312500000000,2500,2500
east-africa_197_2,3.7746047973632812500000000,31.6250476837158203125000000,3.5488967895507812500000000,31.8503494262695312500000000,2500,2500
east-africa_198_0,2.5996017456054687500000000,30.9833889007568359375000000,2.3739700317382812500000000,31.2083759307861328125000000,2500,2500
east-africa_198_1,2.5996017456054687500000000,30.9833889007568359375000000,2.3739700317382812500000000,31.2083759307861328125000000,2500,2500
east-africa_198_2,2.5996017456054687500000000,30.9833889007568359375000000,2.3739700317382812500000000,31.2083759307861328125000000,2500,2500
east-africa_199_0,2.2830276489257812500000000,31.2917137145996093750000000,2.0572662353515625000000000,31.5166053771972656250000000,2500,2500
east-africa_199_1,2.2830276489257812500000000,31.2917137145996093750000000,2.0572662353515625000000000,31.5166053771972656250000000,2500,2500
east-africa_199_2,2.2830276489257812500000000,31.2917137145996093750000000,2.0572662353515625000000000,31.5166053771972656250000000,2500,2500
east-africa_200_0,1.0497817993164062500000000,30.6917228698730468750000000,0.8240127563476562500000000,30.9163036346435546875000000,2500,2500
east-africa_200_1,1.0497817993164062500000000,30.6917228698730468750000000,0.8240127563476562500000000,30.9163036346435546875000000,2500,2500
east-africa_200_2,1.0497817993164062500000000,30.6917228698730468750000000,0.8240127563476562500000000,30.9163036346435546875000000,2500,2500
east-africa_201_0,1.8326034545898437500000000,33.5083999633789062500000000,1.6081542968750000000000000,33.7327194213867187500000000,2500,2500
east-africa_201_1,1.8326034545898437500000000,33.5083999633789062500000000,1.6081542968750000000000000,33.7327194213867187500000000,2500,2500
east-africa_201_2,1.8326034545898437500000000,33.5083999633789062500000000,1.6081542968750000000000000,33.7327194213867187500000000,2500,2500
east-africa_202_0,2.2657775878906250000000000,33.5000686645507812500000000,2.0414886474609375000000000,33.7245941162109375000000000,2500,2500
east-africa_202_1,2.2657775878906250000000000,33.5000686645507812500000000,2.0414886474609375000000000,33.7245941162109375000000000,2500,2500
east-africa_202_2,2.2657775878906250000000000,33.5000686645507812500000000,2.0414886474609375000000000,33.7245941162109375000000000,2500,2500
east-africa_203_0,1.0578536987304687500000000,33.0167350769042968750000000,0.8333435058593750000000000,33.2405395507812500000000000,2500,2500
east-africa_203_1,1.0578536987304687500000000,33.0167350769042968750000000,0.8333435058593750000000000,33.2405395507812500000000000,2500,2500
east-africa_203_2,1.0578536987304687500000000,33.0167350769042968750000000,0.8333435058593750000000000,33.2405395507812500000000000,2500,2500
east-africa_204_0,1.5410766601562500000000000,33.8250656127929687500000000,1.3163757324218750000000000,34.0493316650390625000000000,2500,2500
east-africa_204_1,1.5410766601562500000000000,33.8250656127929687500000000,1.3163757324218750000000000,34.0493316650390625000000000,2500,2500
east-africa_204_2,1.5410766601562500000000000,33.8250656127929687500000000,1.3163757324218750000000000,34.0493316650390625000000000,2500,2500
east-africa_205_0,1.2828216552734375000000000,33.7250709533691406250000000,1.0580749511718750000000000,33.9491920471191406250000000,2500,2500
east-africa_205_1,1.2828216552734375000000000,33.7250709533691406250000000,1.0580749511718750000000000,33.9491920471191406250000000,2500,2500
east-africa_205_2,1.2828216552734375000000000,33.7250709533691406250000000,1.0580749511718750000000000,33.9491920471191406250000000,2500,2500
east-africa_206_0,3.0748748779296875000000000,32.5667190551757812500000000,2.8488540649414062500000000,32.7916450500488281250000000,2500,2500
east-africa_206_1,3.0748748779296875000000000,32.5667190551757812500000000,2.8488540649414062500000000,32.7916450500488281250000000,2500,2500
east-africa_206_2,3.0748748779296875000000000,32.5667190551757812500000000,2.8488540649414062500000000,32.7916450500488281250000000,2500,2500
east-africa_207_0,1.4415588378906250000000000,32.3417205810546875000000000,1.2155303955078125000000000,32.5663909912109375000000000,2500,2500
east-africa_207_1,1.4415588378906250000000000,32.3417205810546875000000000,1.2155303955078125000000000,32.5663909912109375000000000,2500,2500
east-africa_207_2,1.4415588378906250000000000,32.3417205810546875000000000,1.2155303955078125000000000,32.5663909912109375000000000,2500,2500
east-africa_208_0,1.7582626342773437500000000,32.7667121887207031250000000,1.5321884155273437500000000,32.9913978576660156250000000,2500,2500
east-africa_208_1,1.7582626342773437500000000,32.7667121887207031250000000,1.5321884155273437500000000,32.9913978576660156250000000,2500,2500
east-africa_208_2,1.7582626342773437500000000,32.7667121887207031250000000,1.5321884155273437500000000,32.9913978576660156250000000,2500,2500
east-africa_209_0,2.2074127197265625000000000,33.1667289733886718750000000,1.9832763671875000000000000,33.3911590576171875000000000,2500,2500
east-africa_209_1,2.2074127197265625000000000,33.1667289733886718750000000,1.9832763671875000000000000,33.3911590576171875000000000,2500,2500
east-africa_209_2,2.2074127197265625000000000,33.1667289733886718750000000,1.9832763671875000000000000,33.3911590576171875000000000,2500,2500
east-africa_210_0,2.6324844360351562500000000,34.5417366027832031250000000,2.4078063964843750000000000,34.7666282653808593750000000,2500,2500
east-africa_210_1,2.6324844360351562500000000,34.5417366027832031250000000,2.4078063964843750000000000,34.7666282653808593750000000,2500,2500
east-africa_210_2,2.6324844360351562500000000,34.5417366027832031250000000,2.4078063964843750000000000,34.7666282653808593750000000,2500,2500
east-africa_211_0,2.5581817626953125000000000,32.3250503540039062500000000,2.3321990966796875000000000,32.5499114990234375000000000,2500,2500
east-africa_211_1,2.5581817626953125000000000,32.3250503540039062500000000,2.3321990966796875000000000,32.5499114990234375000000000,2500,2500
east-africa_211_2,2.5581817626953125000000000,32.3250503540039062500000000,2.3321990966796875000000000,32.5499114990234375000000000,2500,2500
east-africa_212_0,1.6159896850585937500000000,33.2500686645507812500000000,1.3915863037109375000000000,33.4742088317871093750000000,2500,2500
east-africa_212_1,1.6159896850585937500000000,33.2500686645507812500000000,1.3915863037109375000000000,33.4742088317871093750000000,2500,2500
east-africa_212_2,1.6159896850585937500000000,33.2500686645507812500000000,1.3915863037109375000000000,33.4742088317871093750000000,2500,2500
east-africa_213_0,0.9745941162109375000000000,33.5834045410156250000000000,0.7497940063476562500000000,33.8073463439941406250000000,2500,2500
east-africa_213_1,0.9745941162109375000000000,33.5834045410156250000000000,0.7497940063476562500000000,33.8073463439941406250000000,2500,2500
east-africa_213_2,0.9745941162109375000000000,33.5834045410156250000000000,0.7497940063476562500000000,33.8073463439941406250000000,2500,2500
east-africa_214_0,1.0331954956054687500000000,31.6583862304687500000000000,0.8072357177734375000000000,31.8830108642578125000000000,2500,2500
east-africa_214_1,1.0331954956054687500000000,31.6583862304687500000000000,0.8072357177734375000000000,31.8830108642578125000000000,2500,2500
east-africa_214_2,1.0331954956054687500000000,31.6583862304687500000000000,0.8072357177734375000000000,31.8830108642578125000000000,2500,2500
east-africa_215_0,2.9330444335937500000000000,31.7500514984130859375000000,2.7072219848632812500000000,31.9750747680664062500000000,2500,2500
east-africa_215_1,2.9330444335937500000000000,31.7500514984130859375000000,2.7072219848632812500000000,31.9750747680664062500000000,2500,2500
east-africa_215_2,2.9330444335937500000000000,31.7500514984130859375000000,2.7072219848632812500000000,31.9750747680664062500000000,2500,2500
east-africa_216_0,1.5413970947265625000000000,30.8500499725341796875000000,1.3156585693359375000000000,31.0747604370117187500000000,2500,2500
east-africa_216_1,1.5413970947265625000000000,30.8500499725341796875000000,1.3156585693359375000000000,31.0747604370117187500000000,2500,2500
east-africa_216_2,1.5413970947265625000000000,30.8500499725341796875000000,1.3156585693359375000000000,31.0747604370117187500000000,2500,2500
east-africa_217_0,0.8915100097656250000000000,31.2167186737060546875000000,0.6656112670898437500000000,31.4413127899169921875000000,2500,2500
east-africa_217_1,0.8915100097656250000000000,31.2167186737060546875000000,0.6656112670898437500000000,31.4413127899169921875000000,2500,2500
east-africa_217_2,0.8915100097656250000000000,31.2167186737060546875000000,0.6656112670898437500000000,31.4413127899169921875000000,2500,2500
east-africa_218_0,2.0243225097656250000000000,34.4250679016113281250000000,1.7995071411132812500000000,34.6496620178222656250000000,2500,2500
east-africa_218_1,2.0243225097656250000000000,34.4250679016113281250000000,1.7995071411132812500000000,34.6496620178222656250000000,2500,2500
east-africa_218_2,2.0243225097656250000000000,34.4250679016113281250000000,1.7995071411132812500000000,34.6496620178222656250000000,2500,2500
east-africa_219_0,2.0660324096679687500000000,34.8250579833984375000000000,1.8410644531250000000000000,35.0497436523437500000000000,2500,2500
east-africa_219_1,2.0660324096679687500000000,34.8250579833984375000000000,1.8410644531250000000000000,35.0497436523437500000000000,2500,2500
east-africa_219_2,2.0660324096679687500000000,34.8250579833984375000000000,1.8410644531250000000000000,35.0497436523437500000000000,2500,2500
east-africa_220_0,-0.2083740234375000000000000,32.1833953857421875000000000,-0.4344635009765625000000000,32.4079551696777343750000000,2500,2500
east-africa_220_1,-0.2083740234375000000000000,32.1833953857421875000000000,-0.4344635009765625000000000,32.4079551696777343750000000,2500,2500
east-africa_220_2,-0.2083740234375000000000000,32.1833953857421875000000000,-0.4344635009765625000000000,32.4079551696777343750000000,2500,2500
east-africa_221_0,-3.0666961669921875000000000,37.0921363830566406250000000,-3.2930679321289062500000000,37.3165550231933593750000000,2500,2500
east-africa_221_1,-3.0666961669921875000000000,37.0921363830566406250000000,-3.2930679321289062500000000,37.3165550231933593750000000,2500,2500
east-africa_221_2,-3.0666961669921875000000000,37.0921363830566406250000000,-3.2930679321289062500000000,37.3165550231933593750000000,2500,2500
east-africa_222_0,-3.2166976928710937500000000,37.4753952026367187500000000,-3.4430313110351562500000000,37.6999664306640625000000000,2500,2500
east-africa_222_1,-3.2166976928710937500000000,37.4753952026367187500000000,-3.4430313110351562500000000,37.6999664306640625000000000,2500,2500
east-africa_222_2,-3.2166976928710937500000000,37.4753952026367187500000000,-3.4430313110351562500000000,37.6999664306640625000000000,2500,2500
east-africa_223_0,-3.4166946411132812500000000,37.2171478271484375000000000,-3.6430816650390625000000000,37.4416542053222656250000000,2500,2500
east-africa_223_1,-3.4166946411132812500000000,37.2171478271484375000000000,-3.6430816650390625000000000,37.4416542053222656250000000,2500,2500
east-africa_223_2,-3.4166946411132812500000000,37.2171478271484375000000000,-3.6430816650390625000000000,37.4416542053222656250000000,2500,2500
east-africa_224_0,-3.2833557128906250000000000,36.5589561462402343750000000,-3.5097961425781250000000000,36.7831954956054687500000000,2500,2500
east-africa_224_1,-3.2833557128906250000000000,36.5589561462402343750000000,-3.5097961425781250000000000,36.7831954956054687500000000,2500,2500
east-africa_224_2,-3.2833557128906250000000000,36.5589561462402343750000000,-3.5097961425781250000000000,36.7831954956054687500000000,2500,2500
east-africa_225_0,-3.1000366210937500000000000,35.3675231933593750000000000,-3.3264617919921875000000000,35.5912513732910156250000000,2500,2500
east-africa_225_1,-3.1000366210937500000000000,35.3675231933593750000000000,-3.3264617919921875000000000,35.5912513732910156250000000,2500,2500
east-africa_225_2,-3.1000366210937500000000000,35.3675231933593750000000000,-3.3264617919921875000000000,35.5912513732910156250000000,2500,2500
east-africa_226_0,-1.9417037963867187500000000,35.5172157287597656250000000,-2.1678695678710937500000000,35.7410697937011718750000000,2500,2500
east-africa_226_1,-1.9417037963867187500000000,35.5172157287597656250000000,-2.1678695678710937500000000,35.7410697937011718750000000,2500,2500
east-africa_226_2,-1.9417037963867187500000000,35.5172157287597656250000000,-2.1678695678710937500000000,35.7410697937011718750000000,2500,2500
east-africa_227_0,-2.4167022705078125000000000,36.3755073547363281250000000,-2.6430130004882812500000000,36.5996513366699218750000000,2500,2500
east-africa_227_1,-2.4167022705078125000000000,36.3755073547363281250000000,-2.6430130004882812500000000,36.5996513366699218750000000,2500,2500
east-africa_227_2,-2.4167022705078125000000000,36.3755073547363281250000000,-2.6430130004882812500000000,36.5996513366699218750000000,2500,2500
east-africa_228_0,-4.1666946411132812500000000,35.7426795959472656250000000,-4.3933486938476562500000000,35.9666213989257812500000000,2500,2500
east-africa_228_1,-4.1666946411132812500000000,35.7426795959472656250000000,-4.3933486938476562500000000,35.9666213989257812500000000,2500,2500
east-africa_228_2,-4.1666946411132812500000000,35.7426795959472656250000000,-4.3933486938476562500000000,35.9666213989257812500000000,2500,2500
east-africa_229_0,-3.8583602905273437500000000,34.7678756713867187500000000,-4.0849838256835937500000000,34.9912910461425781250000000,2500,2500
east-africa_229_1,-3.8583602905273437500000000,34.7678756713867187500000000,-4.0849838256835937500000000,34.9912910461425781250000000,2500,2500
east-africa_229_2,-3.8583602905273437500000000,34.7678756713867187500000000,-4.0849838256835937500000000,34.9912910461425781250000000,2500,2500
east-africa_230_0,-4.1500244140625000000000000,37.3755226135253906250000000,-4.3764648437500000000000000,37.6002082824707031250000000,2500,2500
east-africa_230_1,-4.1500244140625000000000000,37.3755226135253906250000000,-4.3764648437500000000000000,37.6002082824707031250000000,2500,2500
east-africa_230_2,-4.1500244140625000000000000,37.3755226135253906250000000,-4.3764648437500000000000000,37.6002082824707031250000000,2500,2500
east-africa_231_0,-2.7833633422851562500000000,36.0673027038574218750000000,-3.0097351074218750000000000,36.2913322448730468750000000,2500,2500
east-africa_231_1,-2.7833633422851562500000000,36.0673027038574218750000000,-3.0097351074218750000000000,36.2913322448730468750000000,2500,2500
east-africa_231_2,-2.7833633422851562500000000,36.0673027038574218750000000,-3.0097351074218750000000000,36.2913322448730468750000000,2500,2500
east-africa_232_0,-3.9333648681640625000000000,36.4507637023925781250000000,-4.1599121093750000000000000,36.6750144958496093750000000,2500,2500
east-africa_232_1,-3.9333648681640625000000000,36.4507637023925781250000000,-4.1599121093750000000000000,36.6750144958496093750000000,2500,2500
east-africa_232_2,-3.9333648681640625000000000,36.4507637023925781250000000,-4.1599121093750000000000000,36.6750144958496093750000000,2500,2500
east-africa_233_0,-4.8750228881835937500000000,37.5505447387695312500000000,-5.1014938354492187500000000,37.7754478454589843750000000,2500,2500
east-africa_233_1,-4.8750228881835937500000000,37.5505447387695312500000000,-5.1014938354492187500000000,37.7754478454589843750000000,2500,2500
east-africa_233_2,-4.8750228881835937500000000,37.5505447387695312500000000,-5.1014938354492187500000000,37.7754478454589843750000000,2500,2500
east-africa_234_0,-6.0083541870117187500000000,38.2920112609863281250000000,-6.2346420288085937500000000,38.5176086425781250000000000,2500,2500
east-africa_234_1,-6.0083541870117187500000000,38.2920112609863281250000000,-6.2346420288085937500000000,38.5176086425781250000000000,2500,2500
east-africa_234_2,-6.0083541870117187500000000,38.2920112609863281250000000,-6.2346420288085937500000000,38.5176086425781250000000000,2500,2500
east-africa_235_0,-6.1333465576171875000000000,37.7089347839355468750000000,-6.3598709106445312500000000,37.9342956542968750000000000,2500,2500
east-africa_235_1,-6.1333465576171875000000000,37.7089347839355468750000000,-6.3598709106445312500000000,37.9342956542968750000000000,2500,2500
east-africa_235_2,-6.1333465576171875000000000,37.7089347839355468750000000,-6.3598709106445312500000000,37.9342956542968750000000000,2500,2500
east-africa_236_0,-7.2250137329101562500000000,38.5086326599121093750000000,-7.4512481689453125000000000,38.7348518371582031250000000,2500,2500
east-africa_236_1,-7.2250137329101562500000000,38.5086326599121093750000000,-7.4512481689453125000000000,38.7348518371582031250000000,2500,2500
east-africa_236_2,-7.2250137329101562500000000,38.5086326599121093750000000,-7.4512481689453125000000000,38.7348518371582031250000000,2500,2500
east-africa_237_0,-5.1250228881835937500000000,39.6686553955078125000000000,-5.3520355224609375000000000,39.8913421630859375000000000,2500,2500
east-africa_237_1,-5.1250228881835937500000000,39.6686553955078125000000000,-5.3520355224609375000000000,39.8913421630859375000000000,2500,2500
east-africa_237_2,-5.1250228881835937500000000,39.6686553955078125000000000,-5.3520355224609375000000000,39.8913421630859375000000000,2500,2500
east-africa_238_0,-4.8333587646484375000000000,39.6352195739746093750000000,-5.0602569580078125000000000,39.8578948974609375000000000,2500,2500
east-africa_238_1,-4.8333587646484375000000000,39.6352195739746093750000000,-5.0602569580078125000000000,39.8578948974609375000000000,2500,2500
east-africa_238_2,-4.8333587646484375000000000,39.6352195739746093750000000,-5.0602569580078125000000000,39.8578948974609375000000000,2500,2500
east-africa_239_0,-4.7750167846679687500000000,38.1753234863281250000000000,-5.0013122558593750000000000,38.4004631042480468750000000,2500,2500
east-africa_239_1,-4.7750167846679687500000000,38.1753234863281250000000000,-5.0013122558593750000000000,38.4004631042480468750000000,2500,2500
east-africa_239_2,-4.7750167846679687500000000,38.1753234863281250000000000,-5.0013122558593750000000000,38.4004631042480468750000000,2500,2500
east-africa_240_0,-5.3250198364257812500000000,37.9171180725097656250000000,-5.5514221191406250000000000,38.1423149108886718750000000,2500,2500
east-africa_240_1,-5.3250198364257812500000000,37.9171180725097656250000000,-5.5514221191406250000000000,38.1423149108886718750000000,2500,2500
east-africa_240_2,-5.3250198364257812500000000,37.9171180725097656250000000,-5.5514221191406250000000000,38.1423149108886718750000000,2500,2500
east-africa_241_0,-5.0083465576171875000000000,38.9688529968261718750000000,-5.2352981567382812500000000,39.1910438537597656250000000,2500,2500
east-africa_241_1,-5.0083465576171875000000000,38.9688529968261718750000000,-5.2352981567382812500000000,39.1910438537597656250000000,2500,2500
east-africa_241_2,-5.0083465576171875000000000,38.9688529968261718750000000,-5.2352981567382812500000000,39.1910438537597656250000000,2500,2500
east-africa_242_0,-6.8166809082031250000000000,33.4193916320800781250000000,-7.0443038940429687500000000,33.6419715881347656250000000,2500,2500
east-africa_242_1,-6.8166809082031250000000000,33.4193916320800781250000000,-7.0443038940429687500000000,33.6419715881347656250000000,2500,2500
east-africa_242_2,-6.8166809082031250000000000,33.4193916320800781250000000,-7.0443038940429687500000000,33.6419715881347656250000000,2500,2500
east-africa_243_0,-9.0416717529296875000000000,35.2024536132812500000000000,-9.2695465087890625000000000,35.4271163940429687500000000,2500,2500
east-africa_243_1,-9.0416717529296875000000000,35.2024536132812500000000000,-9.2695465087890625000000000,35.4271163940429687500000000,2500,2500
east-africa_243_2,-9.0416717529296875000000000,35.2024536132812500000000000,-9.2695465087890625000000000,35.4271163940429687500000000,2500,2500
east-africa_244_0,-2.4750366210937500000000000,34.1925811767578125000000000,-2.7011871337890625000000000,34.4157981872558593750000000,2500,2500
east-africa_244_1,-2.4750366210937500000000000,34.1925811767578125000000000,-2.7011871337890625000000000,34.4157981872558593750000000,2500,2500
east-africa_244_2,-2.4750366210937500000000000,34.1925811767578125000000000,-2.7011871337890625000000000,34.4157981872558593750000000,2500,2500
east-africa_245_0,-5.2916870117187500000000000,35.4846954345703125000000000,-5.5186233520507812500000000,35.7086181640625000000000000,2500,2500
east-africa_245_1,-5.2916870117187500000000000,35.4846954345703125000000000,-5.5186233520507812500000000,35.7086181640625000000000000,2500,2500
east-africa_245_2,-5.2916870117187500000000000,35.4846954345703125000000000,-5.5186233520507812500000000,35.7086181640625000000000000,2500,2500
east-africa_246_0,-6.6666870117187500000000000,34.2356185913085937500000000,-6.8941497802734375000000000,34.4588470458984375000000000,2500,2500
east-africa_246_1,-6.6666870117187500000000000,34.2356185913085937500000000,-6.8941497802734375000000000,34.4588470458984375000000000,2500,2500
east-africa_246_2,-6.6666870117187500000000000,34.2356185913085937500000000,-6.8941497802734375000000000,34.4588470458984375000000000,2500,2500
east-africa_247_0,-7.1416702270507812500000000,31.2842388153076171875000000,-7.3684387207031250000000000,31.5097332000732421875000000,2500,2500
east-africa_247_1,-7.1416702270507812500000000,31.2842388153076171875000000,-7.3684387207031250000000000,31.5097332000732421875000000,2500,2500
east-africa_247_2,-7.1416702270507812500000000,31.2842388153076171875000000,-7.3684387207031250000000000,31.5097332000732421875000000,2500,2500
east-africa_248_0,-8.4166641235351562500000000,39.3950309753417968750000000,-8.6448745727539062500000000,39.6178321838378906250000000,2500,2500
east-africa_248_1,-8.4166641235351562500000000,39.3950309753417968750000000,-8.6448745727539062500000000,39.6178321838378906250000000,2500,2500
east-africa_248_2,-8.4166641235351562500000000,39.3950309753417968750000000,-8.6448745727539062500000000,39.6178321838378906250000000,2500,2500
east-africa_249_0,-6.6833496093750000000000000,37.5424003601074218750000000,-6.9099731445312500000000000,37.7678642272949218750000000,2500,2500
east-africa_249_1,-6.6833496093750000000000000,37.5424003601074218750000000,-6.9099731445312500000000000,37.7678642272949218750000000,2500,2500
east-africa_249_2,-6.6833496093750000000000000,37.5424003601074218750000000,-6.9099731445312500000000000,37.7678642272949218750000000,2500,2500
egypt-1_7_0,31.5741920471191406250000000,25.6415500640869140625000000,31.5114784240722656250000000,25.7099857330322265625000000,704,640
egypt-1_8_0,31.5246238708496093750000000,25.1664886474609375000000000,31.5076904296875000000000000,25.1867694854736328125000000,192,192
egypt-1_9_0,31.4496421813964843750000000,26.1497249603271484375000000,31.4095726013183593750000000,26.1909980773925781250000000,448,384
egypt-1_10_0,31.1491966247558593750000000,25.4666252136230468750000000,31.1153526306152343750000000,25.5278968811035156250000000,384,576
egypt-1_11_0,31.2665748596191406250000000,27.2831554412841796875000000,31.2377319335937500000000000,27.3105506896972656250000000,320,256
egypt-1_12_0,31.2249107360839843750000000,27.3663902282714843750000000,31.2018013000488281250000000,27.4005641937255859375000000,256,320
egypt-1_13_0,31.1915817260742187500000000,27.5247039794921875000000000,31.1742591857910156250000000,27.5454845428466796875000000,192,192
egypt-1_14_0,31.0749092102050781250000000,27.6915092468261718750000000,31.0459861755371093750000000,27.7187862396240234375000000,320,256
egypt-1_15_0,30.9665794372558593750000000,28.3583374023437500000000000,30.9434394836425781250000000,28.3712749481201171875000000,256,128
egypt-1_16_0,30.6748886108398437500000000,29.3921394348144531250000000,30.6564254760742187500000000,29.4583511352539062500000000,192,640
egypt-1_17_0,30.7082099914550781250000000,33.9557991027832031250000000,30.6237525939941406250000000,34.0294609069824218750000000,896,768
