date,filename
2021-01-16,eq-guinea_6.tif
2021-11-12,ghana-1_225.tif
2021-12-13,nigeria_53.tif
2021-03-07,nigeria_147.tif
2021-04-14,egypt-1_59.tif
2021-11-25,nigeria_121.tif
2021-07-30,egypt-1_29.tif
2021-11-06,japan_12.tif
2021-04-01,south-america_0.tif
2021-01-11,nigeria_156.tif
2021-11-03,senegal_41.tif
2021-12-30,senegal_40.tif
2021-11-15,east-africa_164.tif
2021-03-12,east-africa_171.tif
2021-02-23,ghana-1_208.tif
2021-12-20,nigeria_119.tif
2021-12-10,nigeria_24.tif
2021-11-12,ghana-1_95.tif
2021-10-14,senegal_20.tif
2021-04-11,ghana-1_118.tif
2021-07-15,north-america_23.tif
2021-01-27,senegal_42.tif
2021-10-26,east-africa_247.tif
2021-10-28,europe_87.tif
2021-11-10,nigeria_163.tif
2021-01-26,ghana-1_155.tif
2021-11-08,east-africa_162.tif
2021-08-28,east-africa_21.tif
2021-11-17,ghana-1_201.tif
2021-01-26,ghana-1_222.tif
2021-01-31,south-america_34.tif
2021-09-04,europe_84.tif
2021-09-09,denmark-1_46.tif
2021-12-28,nigeria_92.tif
2021-07-27,europe_97.tif
2021-02-03,east-africa_108.tif
2021-11-17,ghana-1_91.tif
2021-08-25,east-africa_156.tif
2021-05-29,denmark-1_43.tif
2021-12-12,east-africa_138.tif
2021-09-18,ghana-1_49.tif
2021-01-06,ghana-1_79.tif
2021-07-25,europe_86.tif
2021-07-19,europe_65.tif
2021-01-29,east-africa_189.tif
2021-06-09,nigeria_93.tif
2021-06-28,east-africa_206.tif
2021-06-08,denmark-1_56.tif
2021-04-17,senegal_17.tif
2021-07-18,east-africa_145.tif
2021-05-22,tanzania-2_2.tif
2021-08-31,east-africa_7.tif
2021-09-18,east-africa_29.tif
2021-09-02,japan_13.tif
2021-03-22,nigeria_133.tif
2021-08-28,east-africa_54.tif
2021-10-07,isreal-2_1.tif
2021-01-20,nigeria_0.tif
2021-11-02,nigeria_139.tif
2021-02-12,egypt-1_54.tif
2021-12-26,isreal-2_6.tif
2021-04-25,europe_68.tif
2021-05-11,ghana-1_81.tif
2021-01-26,ghana-1_7.tif
2021-01-28,north-america_83.tif
2021-05-23,ghana-1_238.tif
2021-02-23,ghana-1_23.tif
2021-05-14,nigeria_152.tif
2021-09-11,east-africa_117.tif
2021-11-24,east-africa_4.tif
2021-04-26,senegal_67.tif
2021-09-06,north-america_34.tif
2021-07-16,denmark-1_30.tif
2021-04-26,ghana-1_187.tif
2021-03-05,europe_33.tif
2021-07-12,egypt-1_72.tif
2021-08-31,europe_54.tif
2021-09-02,europe_70.tif
2021-09-21,egypt-1_13.tif
2021-02-15,ghana-1_41.tif
2021-04-09,east-africa_204.tif
2021-04-02,nigeria_117.tif
2021-10-24,nigeria_30.tif
2021-11-17,ghana-1_46.tif
2021-08-26,east-africa_228.tif
2021-08-07,east-africa_191.tif
2021-04-20,nigeria_86.tif
2021-06-02,east-africa_85.tif
2021-03-26,nigeria_46.tif
2021-07-24,east-africa_233.tif
2021-10-15,egypt-1_69.tif
2021-02-03,ghana-1_74.tif
2021-09-01,denmark-2_52.tif
2021-05-11,ghana-1_145.tif
2021-12-30,ghana-1_12.tif
2021-07-26,japan_3.tif
2021-05-09,denmark-1_53.tif
2021-01-06,ghana-1_54.tif
2021-06-16,denmark-1_19.tif
2021-09-21,tanzania-2_3.tif
2021-01-26,nigeria_131.tif
2021-11-15,east-africa_202.tif
2021-09-21,east-africa_148.tif
2021-02-26,senegal_10.tif
2021-03-02,east-africa_112.tif
2021-02-11,south-america_56.tif
2021-04-16,ghana-1_24.tif
2021-03-10,egypt-1_40.tif
2021-02-10,ghana-1_126.tif
2021-10-15,south-america_27.tif
2021-01-11,ghana-1_5.tif
2021-04-12,north-america_72.tif
2021-10-10,egypt-1_68.tif
2021-03-17,egypt-1_26.tif
2021-10-24,east-africa_197.tif
2021-02-03,nigeria_31.tif
2021-01-26,ghana-1_13.tif
2021-08-04,east-africa_244.tif
2021-09-18,egypt-1_37.tif
2021-12-26,denmark-2_25.tif
2021-01-26,ghana-1_220.tif
2021-02-13,nigeria_116.tif
2021-06-13,denmark-1_22.tif
2021-06-17,east-africa_57.tif
2021-06-28,europe_38.tif
2021-12-05,senegal_51.tif
2021-10-07,east-africa_241.tif
2021-12-30,ghana-1_66.tif
2021-05-16,east-africa_139.tif
2021-12-13,nigeria_177.tif
2021-03-24,south-america_65.tif
2021-11-11,east-africa_0.tif
2021-09-27,south-america_75.tif
2021-11-15,nigeria_167.tif
2021-03-12,east-africa_94.tif
2021-04-14,denmark-1_48.tif
2021-07-22,south-america_84.tif
2021-02-03,nigeria_136.tif
2021-10-09,east-africa_107.tif
2021-07-16,denmark-2_7.tif
2021-09-09,denmark-2_12.tif
2021-01-17,nigeria_22.tif
2021-05-14,nigeria_172.tif
2021-10-08,east-africa_71.tif
2021-08-26,east-africa_223.tif
2021-09-27,north-america_80.tif
2021-07-16,senegal_44.tif
2021-09-17,north-america_76.tif
2021-08-26,east-africa_230.tif
2021-02-19,south-america_44.tif
2021-11-06,east-africa_55.tif
2021-09-25,north-america_30.tif
2021-12-16,nigeria_8.tif
2021-07-08,nigeria_168.tif
2021-01-16,north-america_24.tif
2021-06-08,denmark-1_55.tif
2021-12-23,nigeria_55.tif
2021-11-12,ghana-1_101.tif
2021-11-29,north-america_88.tif
2021-07-16,denmark-2_33.tif
2021-06-28,europe_37.tif
2021-02-23,ghana-1_226.tif
2021-09-01,denmark-1_47.tif
2021-09-13,east-africa_242.tif
2021-07-28,east-africa_109.tif
2021-06-28,east-africa_79.tif
2021-08-13,europe_0.tif
2021-06-03,nigeria_171.tif
2021-05-24,egypt-1_58.tif
2021-08-29,europe_73.tif
2021-06-17,ghana-1_228.tif
2021-05-29,europe_59.tif
2021-05-23,ghana-1_218.tif
2021-12-16,nigeria_13.tif
2021-10-11,egypt-1_25.tif
2021-11-15,nigeria_125.tif
2021-07-16,denmark-2_36.tif
2021-04-12,japan_28.tif
2021-02-16,nigeria_106.tif
2021-07-16,denmark-1_3.tif
2021-04-04,ghana-1_253.tif
2021-04-14,east-africa_217.tif
2021-12-27,ghana-1_236.tif
2021-07-10,east-africa_93.tif
2021-12-25,denmark-1_16.tif
2021-01-31,south-america_20.tif
2021-08-14,east-africa_136.tif
2021-04-26,senegal_65.tif
2021-11-13,nigeria_88.tif
2021-12-30,ghana-1_62.tif
2021-05-23,ghana-1_132.tif
2021-07-08,senegal_46.tif
2021-08-31,south-america_14.tif
2021-06-08,denmark-2_27.tif
2021-10-21,senegal_57.tif
2021-10-05,east-africa_49.tif
2021-06-17,ghana-1_115.tif
2021-12-08,south-america_55.tif
2021-03-08,nigeria_112.tif
2021-11-20,senegal_26.tif
2021-10-14,senegal_9.tif
2021-02-15,egypt-1_30.tif
2021-07-05,north-america_43.tif
2021-10-14,japan_23.tif
2021-04-27,denmark-1_40.tif
2021-11-20,nigeria_153.tif
2021-02-23,ghana-1_19.tif
2021-01-21,ghana-1_92.tif
2021-02-10,ghana-1_44.tif
2021-07-22,europe_45.tif
2021-01-27,senegal_19.tif
2021-02-20,south-america_63.tif
2021-05-27,senegal_8.tif
2021-02-03,ghana-1_59.tif
2021-05-31,europe_81.tif
2021-04-28,north-america_7.tif
2021-03-15,east-africa_38.tif
2021-03-16,denmark-1_8.tif
2021-06-18,north-america_49.tif
2021-12-10,eq-guinea_1.tif
2021-08-29,japan_33.tif
2021-11-27,ghana-1_78.tif
2021-11-27,ghana-1_241.tif
2021-01-26,ghana-1_109.tif
2021-02-26,europe_64.tif
2021-12-30,ghana-1_36.tif
2021-05-12,japan_0.tif
2021-06-17,ghana-1_106.tif
2021-12-25,egypt-1_74.tif
2021-12-10,nigeria_28.tif
2021-04-06,nigeria_157.tif
2021-11-19,east-africa_46.tif
2021-06-26,japan_34.tif
2021-10-06,senegal_38.tif
2021-06-24,nigeria_67.tif
2021-09-27,east-africa_11.tif
2021-08-14,east-africa_41.tif
2021-06-28,europe_43.tif
2021-07-23,east-africa_167.tif
2021-06-16,europe_27.tif
2021-10-23,egypt-1_32.tif
2021-02-15,ghana-1_207.tif
2021-12-18,east-africa_215.tif
2021-05-29,denmark-2_53.tif
2021-10-14,nigeria_77.tif
2021-01-26,ghana-1_203.tif
2021-08-30,europe_53.tif
2021-12-12,east-africa_166.tif
2021-03-07,egypt-1_28.tif
2021-06-03,europe_42.tif
2021-10-29,japan_36.tif
2021-03-03,south-america_51.tif
2021-09-01,denmark-1_52.tif
2021-04-26,europe_11.tif
2021-04-14,nigeria_123.tif
2021-10-06,east-africa_39.tif
2021-03-17,egypt-1_42.tif
2021-03-16,denmark-1_23.tif
2021-04-26,europe_91.tif
2021-11-05,europe_30.tif
2021-01-02,nigeria_91.tif
2021-01-09,ghana-1_224.tif
2021-04-01,nigeria_143.tif
2021-08-25,denmark-2_39.tif
2021-08-30,denmark-1_38.tif
2021-05-01,ghana-1_233.tif
2021-09-09,denmark-2_8.tif
2021-05-31,europe_39.tif
2021-07-10,east-africa_34.tif
2021-04-27,japan_1.tif
2021-09-06,ghana-1_73.tif
2021-12-02,ghana-1_190.tif
2021-11-20,ghana-1_21.tif
2021-06-22,europe_80.tif
2021-08-30,denmark-2_40.tif
2021-08-28,europe_83.tif
2021-07-26,japan_22.tif
2021-01-31,south-america_18.tif
2021-01-24,egypt-1_61.tif
2021-06-02,tanzania-3_3.tif
2021-07-08,east-africa_100.tif
2021-03-07,eq-guinea_3.tif
2021-12-31,nigeria_43.tif
2021-06-23,east-africa_119.tif
2021-11-17,ghana-1_216.tif
2021-09-26,east-africa_212.tif
2021-07-16,denmark-2_6.tif
2021-02-10,ghana-1_242.tif
2021-01-26,ghana-1_176.tif
2021-03-20,senegal_59.tif
2021-05-29,denmark-2_42.tif
2021-06-08,denmark-2_41.tif
2021-03-14,north-america_86.tif
2021-08-24,east-africa_114.tif
2021-07-23,north-america_36.tif
2021-01-26,ghana-1_234.tif
2021-11-15,nigeria_166.tif
2021-09-29,japan_35.tif
2021-05-25,nigeria_85.tif
2021-01-11,ghana-1_180.tif
2021-06-10,nigeria_159.tif
2021-03-10,egypt-1_24.tif
2021-06-08,denmark-2_44.tif
2021-12-01,north-america_97.tif
2021-05-11,ghana-1_127.tif
2021-09-19,japan_4.tif
2021-10-04,nigeria_101.tif
2021-04-11,ghana-1_188.tif
2021-04-10,nigeria_179.tif
2021-08-31,east-africa_2.tif
2021-04-20,south-america_52.tif
2021-11-15,east-africa_141.tif
2021-01-25,nigeria_95.tif
2021-04-27,senegal_49.tif
2021-02-13,nigeria_115.tif
2021-09-04,japan_10.tif
2021-05-29,denmark-2_46.tif
2021-06-18,egypt-1_14.tif
2021-01-11,ghana-1_131.tif
2021-01-06,ghana-1_248.tif
2021-07-07,nigeria_63.tif
2021-12-02,ghana-1_252.tif
2021-11-27,ghana-1_154.tif
2021-09-26,east-africa_220.tif
2021-09-28,senegal_68.tif
2021-06-08,denmark-2_51.tif
2021-07-03,europe_63.tif
2021-01-31,south-america_33.tif
2021-05-20,japan_5.tif
2021-06-26,europe_12.tif
2021-02-10,north-america_32.tif
2021-01-26,ghana-1_219.tif
2021-11-25,nigeria_122.tif
2021-03-15,east-africa_96.tif
2021-11-27,ghana-1_123.tif
2021-01-26,ghana-1_183.tif
2021-01-20,nigeria_1.tif
2021-01-26,ghana-1_47.tif
2021-10-24,nigeria_178.tif
2021-07-24,europe_58.tif
2021-03-20,south-america_94.tif
2021-05-23,ghana-1_227.tif
2021-10-25,tanzania-3_5.tif
2021-01-20,nigeria_5.tif
2021-10-12,denmark-2_24.tif
2021-07-03,europe_85.tif
2021-03-13,north-america_54.tif
2021-01-26,ghana-1_178.tif
2021-10-23,east-africa_25.tif
2021-10-09,north-america_55.tif
2021-01-31,east-africa_122.tif
2021-08-23,denmark-2_13.tif
2021-06-26,europe_1.tif
2021-09-25,europe_49.tif
2021-06-02,east-africa_90.tif
2021-03-16,north-america_63.tif
2021-09-04,east-africa_128.tif
2021-03-26,nigeria_4.tif
2021-09-27,east-africa_17.tif
2021-06-24,denmark-1_6.tif
2021-01-13,ghana-1_171.tif
2021-12-16,nigeria_49.tif
2021-01-02,senegal_5.tif
2021-02-28,east-africa_207.tif
2021-12-30,ghana-1_166.tif
2021-01-18,south-america_66.tif
2021-03-23,north-america_66.tif
2021-02-04,north-america_77.tif
2021-10-16,ghana-1_129.tif
2021-06-28,east-africa_185.tif
2021-10-12,japan_6.tif
2021-04-24,denmark-1_50.tif
2021-07-16,denmark-1_37.tif
2021-03-17,senegal_66.tif
2021-07-23,north-america_41.tif
2021-03-16,europe_35.tif
2021-04-25,isreal-2_3.tif
2021-08-04,south-america_7.tif
2021-04-04,nigeria_154.tif
2021-07-16,denmark-1_42.tif
2021-08-20,north-america_73.tif
2021-02-03,senegal_63.tif
2021-06-03,senegal_69.tif
2021-10-15,ghana-1_122.tif
2021-07-16,north-america_56.tif
2021-05-23,ghana-1_169.tif
2021-02-03,nigeria_162.tif
2021-02-13,ghana-1_76.tif
2021-08-28,europe_94.tif
2021-02-13,denmark-1_15.tif
2021-10-05,east-africa_8.tif
2021-08-26,east-africa_86.tif
2021-09-26,east-africa_211.tif
2021-01-23,egypt-1_73.tif
2021-12-23,nigeria_18.tif
2021-05-24,east-africa_172.tif
2021-06-26,japan_26.tif
2021-02-03,nigeria_127.tif
2021-02-27,east-africa_226.tif
2021-08-05,denmark-1_49.tif
2021-05-27,europe_4.tif
2021-06-10,nigeria_140.tif
2021-08-30,denmark-1_32.tif
2021-12-13,nigeria_80.tif
2021-04-26,ghana-1_86.tif
2021-10-23,east-africa_26.tif
2021-10-13,east-africa_135.tif
2021-10-26,south-america_91.tif
2021-06-17,europe_14.tif
2021-12-10,ghana-1_31.tif
2021-07-25,south-america_86.tif
2021-01-26,ghana-1_140.tif
2021-10-14,senegal_2.tif
2021-06-10,south-america_15.tif
2021-09-11,north-america_37.tif
2021-10-11,nigeria_169.tif
2021-07-26,east-africa_131.tif
2021-03-10,south-america_92.tif
2021-07-30,europe_7.tif
2021-01-12,nigeria_68.tif
2021-01-26,ghana-1_1.tif
2021-05-26,north-america_15.tif
2021-01-13,ghana-1_104.tif
2021-05-23,ghana-1_229.tif
2021-11-10,ghana-1_247.tif
2021-04-11,south-america_87.tif
2021-08-26,east-africa_231.tif
2021-04-19,denmark-2_54.tif
2021-06-26,japan_7.tif
2021-04-28,north-america_4.tif
2021-11-20,ghana-1_75.tif
2021-09-09,senegal_39.tif
2021-01-11,ghana-1_196.tif
2021-11-17,ghana-1_239.tif
2021-06-26,south-america_80.tif
2021-08-30,denmark-1_13.tif
2021-04-04,nigeria_120.tif
2021-06-17,ghana-1_137.tif
2021-07-02,south-america_95.tif
2021-01-05,north-america_79.tif
2021-07-24,east-africa_77.tif
2021-01-26,ghana-1_237.tif
2021-08-03,north-america_1.tif
2021-08-13,europe_10.tif
2021-09-23,east-africa_132.tif
2021-07-16,denmark-1_36.tif
2021-06-08,east-africa_111.tif
2021-07-17,europe_44.tif
2021-04-20,denmark-1_14.tif
2021-06-17,ghana-1_138.tif
2021-02-16,nigeria_99.tif
2021-06-17,ghana-1_168.tif
2021-09-04,europe_77.tif
2021-01-01,senegal_58.tif
2021-04-24,denmark-1_51.tif
2021-09-23,south-america_64.tif
2021-05-05,nigeria_87.tif
2021-03-19,east-africa_45.tif
2021-07-07,south-america_35.tif
2021-08-25,east-africa_158.tif
2021-06-26,europe_9.tif
2021-04-19,senegal_60.tif
2021-04-06,ghana-1_85.tif
2021-03-26,nigeria_40.tif
2021-02-07,north-america_10.tif
2021-05-29,denmark-2_50.tif
2021-08-01,north-america_2.tif
2021-07-26,japan_25.tif
2021-03-22,north-america_28.tif
2021-11-17,ghana-1_11.tif
2021-04-25,isreal-1_2.tif
2021-03-08,senegal_25.tif
2021-02-10,ghana-1_53.tif
2021-03-02,east-africa_229.tif
2021-12-10,nigeria_23.tif
2021-08-30,denmark-2_32.tif
2021-08-25,east-africa_105.tif
2021-04-17,senegal_23.tif
2021-06-16,denmark-1_20.tif
2021-11-17,ghana-1_153.tif
2021-04-20,nigeria_79.tif
2021-07-16,denmark-1_44.tif
2021-05-23,ghana-1_170.tif
2021-11-24,east-africa_22.tif
2021-12-18,nigeria_29.tif
2021-04-24,denmark-2_56.tif
2021-12-30,ghana-1_167.tif
2021-03-29,nigeria_60.tif
2021-07-16,denmark-2_26.tif
2021-07-16,denmark-1_9.tif
2021-08-13,east-africa_68.tif
